シート種別,事業年度,予算事業ID,事業名,府省庁の建制順,政策所管府省庁,府省庁,局・庁,部,課,室,班,係,支出先ブロック（国庫債務負担行為等による契約）,契約先名（国庫債務負担行為等による契約）,契約先の法人番号（国庫債務負担行為等による契約）,契約先の所在地（国庫債務負担行為等による契約）,契約先の法人種別（国庫債務負担行為等による契約）,契約概要（契約名）（国庫債務負担行為等による契約）,その他の契約,契約額（国庫債務負担行為等による契約）,契約方式等（国庫債務負担行為等による契約）,具体的な契約方式等（国庫債務負担行為等による契約）,入札者数（応募者数）（国庫債務負担行為等による契約）,落札率（％）（国庫債務負担行為等による契約）,一者応札・一者応募又は競争性のない随意契約となった理由及び改善策（契約額10億円以上）（国庫債務負担行為等による契約）,その他の契約（国庫債務負担行為等による契約）
レビューシート,2024,144,防災に関する普及・啓発に必要な経費,4,内閣府,内閣府,政策統括官（防災担当）,,参事官（普及啓発・連携担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,145,国と地方の防災を担う人材の育成に係る経費,4,内閣府,内閣府,政策統括官（防災担当）,,参事官（地方・訓練担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,146,国際防災協力の推進に必要な経費,4,内閣府,内閣府,政策統括官（防災担当）,,参事官（普及啓発・連携担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,147,災害復旧・復興に関する施策の推進に必要な経費,4,内閣府,内閣府,政策統括官（防災担当）,,参事官（被災者生活再建担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,148,被災者支援に関する総合的対策の推進経費,4,内閣府,内閣府,政策統括官（防災担当）,,参事官（避難生活担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,149,地震対策等の推進に必要な経費,4,内閣府,内閣府,政策統括官（防災担当）,,参事官（調査・企画担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,151,非常災害発生に伴う現地災害対策等に要する経費,4,内閣府,内閣府,政策統括官（防災担当）,,参事官（災害緊急事態対処担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,152,災害対策本部予備施設等の維持管理に要する経費,4,内閣府,内閣府,政策統括官（防災担当）,,参事官（復旧・復興担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,153,被災者生活再建支援法施行に要する経費,4,内閣府,内閣府,政策統括官（防災担当）,,参事官（被災者生活再建担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,154,船舶活用医療推進経費,1,内閣官房,内閣官房,副長官補付,,船舶活用医療推進本部設立準備室,,,,,,,,,,,,,,,,,
レビューシート,2024,155,防災計画の推進経費,4,内閣府,内閣府,政策統括官（防災担当）,,参事官（防災計画担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,156,社会全体としての事業継続体制の構築推進経費,4,内閣府,内閣府,政策統括官（防災担当）,,参事官（防災計画担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,157,災害救助等に要する経費,4,内閣府,内閣府,政策統括官（防災担当）,,参事官（被災者生活再建担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,158,原子力災害対策事業,4,内閣府,内閣府,政策統括官（原子力防災担当）,,参事官（総括担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,159,原子力発電施設等緊急時安全対策交付金,4,内閣府,内閣府,政策統括官（原子力防災担当）,,参事官（総括担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,160,原子力防災体制等構築事業,4,内閣府,内閣府,政策統括官（原子力防災担当）,,参事官（企画・国際担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,161,原子力防災研修等事業,4,内閣府,内閣府,政策統括官（原子力防災担当）,,参事官（総合調整・訓練担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,162,原子力災害時避難円滑化モデル実証事業,4,内閣府,内閣府,政策統括官（原子力防災担当）,,参事官（総括担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,163,沖縄振興交付金推進事業推進費,4,内閣府,内閣府,政策統括官（沖縄政策担当）,,参事官（企画担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,164,沖縄における鉄軌道等導入課題検討に必要な経費,4,内閣府,内閣府,政策統括官（沖縄政策担当）,,参事官（企画担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,166,公立文教施設整備に必要な経費,4,内閣府,内閣府,沖縄振興局,,総務課,事業振興室,,,D,三善建設株式会社・株式会社丸孝組共同企業体,3360001004390,,,建築工事（開邦中学校・校舎・3工区）,f,89101000,一般競争契約（最低価格）,,21,95.6,,f
レビューシート,2024,166,公立文教施設整備に必要な経費,4,内閣府,内閣府,沖縄振興局,,総務課,事業振興室,,,D,上門工業株式会社・株式会社壱志武共同企業体,4360001007236,,,建築工事（開邦中学校・校舎・4工区）,f,94926000,一般競争契約（最低価格）,,20,94.3,,f
レビューシート,2024,166,公立文教施設整備に必要な経費,4,内閣府,内閣府,沖縄振興局,,総務課,事業振興室,,,D,南部電工株式会社・日新電機土木株式会社・大協電気工共同企業体,,,,建築工事（開邦中学校・校舎）,f,53002000,一般競争契約（最低価格）,,6,94.5,,f
レビューシート,2024,166,公立文教施設整備に必要な経費,4,内閣府,内閣府,沖縄振興局,,総務課,事業振興室,,,D,平安座総合開発株式会社・拓南製作所株式会社共同企業体,1360001007585,,,建築工事（名護高校附属桜中学校・屋体）,f,274625000,一般競争契約（最低価格）,,11,95.8,,f
レビューシート,2024,166,公立文教施設整備に必要な経費,4,内閣府,内閣府,沖縄振興局,,総務課,事業振興室,,,D,有限会社国吉組・合同会社イシン産業共同企業体,,,,開邦中学校校舎の新増築,f,75913000,一般競争契約（最低価格）,,21,93.8,,f
レビューシート,2024,166,公立文教施設整備に必要な経費,4,内閣府,内閣府,沖縄振興局,,総務課,事業振興室,,,D,有限会社新秀建設・他２社共同企業体,5360002013372,,,具志川小学校校舎増改築工事（建築１工区）,f,162997000,指名競争契約（最低価格）,,8,95.3,,f
レビューシート,2024,166,公立文教施設整備に必要な経費,4,内閣府,内閣府,沖縄振興局,,総務課,事業振興室,,,D,株式会社丸善組・他２者企業共同体,1360001007809,,,建築工事（具志川小学校・校舎・１工区）,f,202995000,指名競争契約（最低価格）,,9,95.3,,f
レビューシート,2024,166,公立文教施設整備に必要な経費,4,内閣府,内閣府,沖縄振興局,,総務課,事業振興室,,,D,株式会社和高建設工業・株式会社オカノ・技研工業株式会社共同企業体,,,,機械設備（開邦中学校）,f,66420000,一般競争契約（最低価格）,,5,95.6,,f
レビューシート,2024,166,公立文教施設整備に必要な経費,4,内閣府,内閣府,沖縄振興局,,総務課,事業振興室,,,D,株式会社東開発,6360001012135,沖縄県名護市字宇茂佐１７０３番地３３,301,建築工事(屋部小・校舎),f,82609000,指名競争契約（最低価格）,,2,95,,f
レビューシート,2024,166,公立文教施設整備に必要な経費,4,内閣府,内閣府,沖縄振興局,,総務課,事業振興室,,,D,株式会社東開発・株式会社オリジン建設共同企業体,6360001012135,,,建築工事（開邦中学校・校舎・2工区）,f,91347000,一般競争契約（最低価格）,,20,94.4,,f
レビューシート,2024,167,医師歯科医師等の派遣に必要な経費,4,内閣府,内閣府,沖縄振興局,,総務課,事業振興室,,,,,,,,,,,,,,,,
レビューシート,2024,168,沖縄北部連携促進特別振興対策特定開発事業費,4,内閣府,内閣府,沖縄振興局,,参事官（特定事業担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,169,（建設海岸）海岸事業,4,内閣府,内閣府,沖縄振興局,,参事官（振興第一担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,170,（港湾海岸）海岸事業,4,内閣府,内閣府,沖縄振興局,,参事官（振興第三担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,171,水道施設整備に必要な経費,4,内閣府,内閣府,沖縄振興局,,参事官（振興第一担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,172,廃棄物処理施設整備に必要な経費,4,内閣府,内閣府,沖縄振興局,,総務課,事業振興室,,,,,,,,,,,,,,,,
レビューシート,2024,173,良好で緑豊かな都市空間の形成等のための国営公園事業に必要な経費,4,内閣府,内閣府,沖縄振興局,,参事官（振興第一担当）,,,,D,佐藤木材株式会社,3150001006499,奈良県天理市新泉町３７８番地,301,首里城正殿に使用する構造材（大径材）の購入,f,90049000,一般競争契約（最低価格）,,4,53.4,,f
レビューシート,2024,173,良好で緑豊かな都市空間の形成等のための国営公園事業に必要な経費,4,内閣府,内閣府,沖縄振興局,,参事官（振興第一担当）,,,,D,株式会社国建,4360001000827,沖縄県那覇市久茂地１丁目２番２０号,301,首里城正殿の復元工事監理業務,f,4700000,随意契約（その他）,,1,98.6,,f
レビューシート,2024,173,良好で緑豊かな都市空間の形成等のための国営公園事業に必要な経費,4,内閣府,内閣府,沖縄振興局,,参事官（振興第一担当）,,,,D,株式会社国建,4360001000827,沖縄県那覇市久茂地１丁目２番２０号,301,首里城正殿の復元設計業務,f,3731000,随意契約（その他）,,1,99.2,,f
レビューシート,2024,173,良好で緑豊かな都市空間の形成等のための国営公園事業に必要な経費,4,内閣府,内閣府,沖縄振興局,,参事官（振興第一担当）,,,,D,清水・國場・大米特定建設工事共同企業体,,,,首里城正殿の復元整備工事,f,509336000,随意契約（公募）,,3,92.5,,f
レビューシート,2024,173,良好で緑豊かな都市空間の形成等のための国営公園事業に必要な経費,4,内閣府,内閣府,沖縄振興局,,参事官（振興第一担当）,,,,D,清水・國場・大米特定建設工事共同企業体,,,,首里城正殿の復元整備工事,f,250332000,随意契約（公募）,,3,92.5,,f
レビューシート,2024,173,良好で緑豊かな都市空間の形成等のための国営公園事業に必要な経費,4,内閣府,内閣府,沖縄振興局,,参事官（振興第一担当）,,,,E,一般社団法人沖縄しまたて協会,2360005003753,沖縄県浦添市勢理客４丁目１８番１号,399,国営沖縄記念公園における工事積算技術業務,f,50462000,一般競争契約（総合評価）,,1,99.7,,f
